ABIM,ABIM,ANINATA
ABIM,ABIM,AREMBWOLA
ABIM,ABIM,ATUNGA
ABIM,ABIM,KANU
ABIM,ABIM TOWN COUNCIL,KALAKALA
ABIM,ABIM TOWN COUNCIL,KIRU
ABIM,ABIM TOWN COUNCIL,OYARO
ABIM,ABIM TOWN COUNCIL,WIAWER
ABIM,ALEREK,KOYA
ABIM,ALEREK,KULODWONG
ABIM,ALEREK,LOYOROIT
ABIM,ALEREK,OTUMPILI
ABIM,ALEREK,WILELA
ABIM,LOTUKEI,ACHANGALI
ABIM,LOTUKEI,ARIDAI
ABIM,LOTUKEI,AWACH
ABIM,LOTUKEI,BARLYECH
ABIM,LOTUKEI,GANGMING
ABIM,LOTUKEI,GOTAPWOU
ABIM,LOTUKEI,OPOROTH
ABIM,LOTUKEI,ORWAMUGE
ABIM,MORULEM,ADEA
ABIM,MORULEM,AKWANGAGWEL
ABIM,MORULEM,ANGOLEBWAL
ABIM,MORULEM,AREMO
ABIM,MORULEM,KATABOK EAST
ABIM,MORULEM,KATABOK WEST
ABIM,NYAKWAE,KOBULIN
ABIM,NYAKWAE,OPOPONGO
ABIM,NYAKWAE,ORETA
ABIM,NYAKWAE,PUPU-KAMUYA
ABIM,NYAKWAE,ROGOM
ADJUMANI,ADJUMANI TOWN COUNCIL,BIYAYA
ADJUMANI,ADJUMANI TOWN COUNCIL,CENTRAL
ADJUMANI,ADJUMANI TOWN COUNCIL,CESIA
ADJUMANI,ADROPI,ESIA
ADJUMANI,ADROPI,LAJOPI
ADJUMANI,ADROPI,OBILOKONGO
ADJUMANI,ADROPI,OPENZINZI
ADJUMANI,ADROPI,PALEMO
ADJUMANI,ARINYAPI,ARASI
ADJUMANI,ARINYAPI,ELEGU
ADJUMANI,ARINYAPI,ITUJU
ADJUMANI,ARINYAPI,LIRI
ADJUMANI,ARINYAPI,ZINYINI
ADJUMANI,CIFORO,AGOJO
ADJUMANI,CIFORO,LOA
ADJUMANI,CIFORO,MUGI
ADJUMANI,CIFORO,OKANGALI
ADJUMANI,CIFORO,OPEJO
ADJUMANI,DZAIPI,ADIDI
ADJUMANI,DZAIPI,AJUGOPI
ADJUMANI,DZAIPI,LOGOANGWA
ADJUMANI,DZAIPI,MGBERE
ADJUMANI,DZAIPI,MINIKI
ADJUMANI,ITIRIKWA,BARATUKU
ADJUMANI,ITIRIKWA,ITIRIKWA
ADJUMANI,ITIRIKWA,KOLIDIDI
ADJUMANI,ITIRIKWA,MUNGULA
ADJUMANI,ITIRIKWA,ODU
ADJUMANI,ITIRIKWA,ZOKA
ADJUMANI,OFUA,BACERE
ADJUMANI,OFUA,ILINYI
ADJUMANI,OFUA,OFUA CENTRAL
ADJUMANI,OFUA,OPI
ADJUMANI,OFUA,SUBBE
ADJUMANI,OFUA,TIANYU
ADJUMANI,PACARA,ALERE
ADJUMANI,PACARA,JIHWA
ADJUMANI,PACARA,MARINDI
ADJUMANI,PACARA,OMI
ADJUMANI,PACARA,UNNA
ADJUMANI,UKUSIJONI,AYIRI
ADJUMANI,UKUSIJONI,GULINYA
ADJUMANI,UKUSIJONI,KIRABA
ADJUMANI,UKUSIJONI,MAAJI
ADJUMANI,UKUSIJONI,PAYARU
AGAGO,ADILANG,KULAKA
AGAGO,ADILANG,LABWA
AGAGO,ADILANG,LALAL
AGAGO,ADILANG,LAPYEM
AGAGO,ADILANG,LIGILIGI
AGAGO,ADILANG,NGEKIDI
AGAGO,ADILANG,ORINA
AGAGO,AGAGO TOWN COUNCIL,AGAGO CENTRAL
AGAGO,AGAGO TOWN COUNCIL,AJAL
AGAGO,AGAGO TOWN COUNCIL,NGORA
AGAGO,AGAGO TOWN COUNCIL,PAMPARA
AGAGO,ARUM,ACHOL-PII
AGAGO,ARUM,AGELEC
AGAGO,ARUM,ALELA
AGAGO,ARUM,KAZIKAZI
AGAGO,KALONGO TOWN COUNCIL,AKADO
AGAGO,KALONGO TOWN COUNCIL,ALUPERE
AGAGO,KALONGO TOWN COUNCIL,KUBWOR
AGAGO,KALONGO TOWN COUNCIL,ORET
AGAGO,KALONGO TOWN COUNCIL,TOWN
AGAGO,KOTOMOL,APOBO
AGAGO,KOTOMOL,LUKEE
AGAGO,KOTOMOL,OGONG
AGAGO,KOTOMOL,OLYELO
AGAGO,KOTOMOL,OMATOWEE
AGAGO,KOTOMOL,OTEK
AGAGO,LAMIYO,OJUR
AGAGO,LAMIYO,OTAKA
AGAGO,LAMIYO,PAICAM
AGAGO,LAMIYO,POLCANI
AGAGO,LAPONO,AMYEL
AGAGO,LAPONO,KAKET
AGAGO,LAPONO,LAPONO MUK
AGAGO,LAPONO,LIRA-KATO
AGAGO,LAPONO,OGOLE
AGAGO,LIRA PALWO,ADEMI
AGAGO,LIRA PALWO,AGENGO
AGAGO,LIRA PALWO,LANYIRINYIRI
AGAGO,LIRA PALWO,LUTOME
AGAGO,LIRA PALWO,OMONGO
AGAGO,LOKOLE,KITENY
AGAGO,LOKOLE,LADERE
AGAGO,LOKOLE,NGUDI
AGAGO,LOKOLE,NGWERO
AGAGO,LOKOLE,OLUNG
AGAGO,LOKOLE,OTUMPILI
ALEBTONG,ABAKO,ALANYI
ALEBTONG,ABAKO,AMONONENO
ALEBTONG,ABAKO,ANGOLTOK
ALEBTONG,ABAKO,ANYIT
ALEBTONG,ABAKO,AWAOPING
ALEBTONG,ABIA,ABANGAIMANY
ALEBTONG,ABIA,ABERIDWOGO
ALEBTONG,ABIA,ABIA
ALEBTONG,ABIA,ATINKOK
ALEBTONG,ABIA,OTENO
ALEBTONG,ABIA,TEKULU
ALEBTONG,AKURA,AKURA
ALEBTONG,AKURA,ANYANGA
ALEBTONG,AKURA,BARDAGO
ALEBTONG,AKURA,KAI
ALEBTONG,AKURA,OTWEOTOKE
ALEBTONG,ALEBTONG TOWN COUNCIL,ALYEC
ALEBTONG,ALEBTONG TOWN COUNCIL,APADO
ALEBTONG,ALEBTONG TOWN COUNCIL,NAKABELA
ALEBTONG,ALOI,AKWANGKEL
ALEBTONG,ALOI,ALAL
ALEBTONG,ALOI,ALEBTONG
ALEBTONG,ALOI,AMURIA
ALEBTONG,ALOI,ANARA
ALEBTONG,ALOI,AWIEPEK
ALEBTONG,AMUGU,ABONGATIN
ALEBTONG,AMUGU,ABUNGA
ALEBTONG,AMUGU,AJONYI
ALEBTONG,AMUGU,OMEE
ALEBTONG,APALA,ABITING
ALEBTONG,APALA,AMONOMITO
ALEBTONG,APALA,OBIM
ALEBTONG,APALA,OKWANGOLE
ALEBTONG,APALA,OLAILONGO
ALEBTONG,AWEI,ACEDE
ALEBTONG,AWEI,AWORI
ALEBTONG,AWEI,OJUL
ALEBTONG,AWEI,OLYET
ALEBTONG,AWEI,OWALO
ALEBTONG,OMORO,ABUKAMOLA
ALEBTONG,OMORO,ALOLOLOLO
ALEBTONG,OMORO,ANGETTA
ALEBTONG,OMORO,OCOKOBER
ALEBTONG,OMORO,OCULUKORI
ALEBTONG,OMORO,OMARARI
AMOLATAR,AGIKDAK,ABARIKORI
AMOLATAR,AGIKDAK,AGIKDAK
AMOLATAR,AGIKDAK,ALOBOKWE
AMOLATAR,AGIKDAK,AWONANGIRO
AMOLATAR,AGWINGIRI,AGWENONYWAL
AMOLATAR,AGWINGIRI,AGWINGIRI
AMOLATAR,AGWINGIRI,ALEMERE
AMOLATAR,AGWINGIRI,ALYECMEDA
AMOLATAR,AGWINGIRI,AMOLATAR
AMOLATAR,AGWINGIRI,NALUBWOYO
AMOLATAR,AKWON,ABALODYANG
AMOLATAR,AKWON,AKWON
AMOLATAR,AKWON,AROMI
AMOLATAR,AKWON,OKIJI
AMOLATAR,AMOLATAR TOWN COUNCIL,ABURKOT WARD
AMOLATAR,AMOLATAR TOWN COUNCIL,AMIRIMIRI WARD
AMOLATAR,AMOLATAR TOWN COUNCIL,APALEPE WARD
AMOLATAR,AMOLATAR TOWN COUNCIL,EPYEL WARD
AMOLATAR,AMOLATAR TOWN COUNCIL,INOMO WARD
AMOLATAR,APUTI,ADONYOIMO
AMOLATAR,APUTI,AKURILUBA
AMOLATAR,APUTI,AMAI
AMOLATAR,APUTI,ANYWALI
AMOLATAR,APUTI,OPALI
AMOLATAR,APUTI,OTIRA
AMOLATAR,ARWOTCEK,ABEJA
AMOLATAR,ARWOTCEK,ABURKIDI
AMOLATAR,ARWOTCEK,ABWONG
AMOLATAR,ARWOTCEK,AKOL
AMOLATAR,ARWOTCEK,ARWOTCEK
AMOLATAR,ARWOTCEK,OTANGOCINGE
AMOLATAR,AWELO,AKONGOMIT
AMOLATAR,AWELO,ANAMWANY
AMOLATAR,AWELO,ATERO
AMOLATAR,AWELO,ATOMORO
AMOLATAR,AWELO,ODYEDO
AMOLATAR,ETAM,ABWOCKWAR
AMOLATAR,ETAM,ANAMIDO
AMOLATAR,ETAM,ARWOT
AMOLATAR,ETAM,AWIODYEK
AMOLATAR,ETAM,CHAKWARA
AMOLATAR,ETAM,ETAM
AMOLATAR,MUNTU,ABALER
AMOLATAR,MUNTU,KABANGALA
AMOLATAR,MUNTU,MUNTU
AMOLATAR,MUNTU,NAKATITI
AMOLATAR,MUNTU,ODYAK
AMUDAT,AMUDAT,AMUDAT
AMUDAT,AMUDAT,KATABOK
AMUDAT,AMUDAT,LOBURIN
AMUDAT,AMUDAT TOWN COUNCIL,JUMBE
AMUDAT,AMUDAT TOWN COUNCIL,KALAS
AMUDAT,AMUDAT TOWN COUNCIL,LOCHENGENGE
AMUDAT,AMUDAT TOWN COUNCIL,TINGAS
AMUDAT,KARITA,KARITA
AMUDAT,KARITA,LOKALES
AMUDAT,KARITA,LOSIDOK
AMUDAT,LOROO,ABILIEP
AMUDAT,LOROO,ACHORICHOR
AMUDAT,LOROO,LOROO
AMURIA,ABARILELA,ARUTE
AMURIA,ABARILELA,ASILANG
AMURIA,ABARILELA,DODOS
AMURIA,ABARILELA,KATINE
AMURIA,ABARILELA,OCAL
AMURIA,ABARILELA,OLELAI
AMURIA,AKERIAU,AITA
AMURIA,AKERIAU,AKERIAU
AMURIA,AKERIAU,OKUDE
AMURIA,AKERIAU,OTUBET
AMURIA,AKERIAU,TEMELE
AMURIA,AMURIA TOWN COUNCIL,AKISIM
AMURIA,AMURIA TOWN COUNCIL,ALIRA
AMURIA,AMURIA TOWN COUNCIL,EASTERN
AMURIA,AMURIA TOWN COUNCIL,OKUTOI
AMURIA,APEDURU,AJAKI
AMURIA,APEDURU,AMUCU
AMURIA,APEDURU,APEDURU
AMURIA,APEDURU,ODOON
AMURIA,APEDURU,OMARIAI
AMURIA,ASAMUK,APARISA
AMURIA,ASAMUK,ASAMUK
AMURIA,ASAMUK,ASAMUK TOWN BOARD
AMURIA,ASAMUK,ATIRIR
AMURIA,ASAMUK,DOKOLO
AMURIA,ASAMUK,JOBUR
AMURIA,ASAMUK,OJANAI
AMURIA,ASAMUK,OLEKAI
AMURIA,KUJU,ABIA
AMURIA,KUJU,AGWARA
AMURIA,KUJU,AMILIMILI
AMURIA,KUJU,AMUSUS
AMURIA,KUJU,AOJAKITOI
AMURIA,KUJU,KUJU
AMURIA,MORUNGATUNY,AWELU
AMURIA,MORUNGATUNY,AYOLA
AMURIA,MORUNGATUNY,MORUNGATUNY
AMURIA,MORUNGATUNY,OGANGAI
AMURIA,MORUNGATUNY,OJUKOT
AMURIA,MORUNGATUNY,OLWA
AMURIA,OGOLAI,ABEKO
AMURIA,OGOLAI,AKORE
AMURIA,OGOLAI,OCOCIA
AMURIA,OGOLAI,ODEPE
AMURIA,OGOLAI,OGOLAI
AMURIA,ORUNGO,ADAKUN
AMURIA,ORUNGO,MORUINERA
AMURIA,ORUNGO,OGONGORA
AMURIA,ORUNGO,OMORATOK
AMURIA,ORUNGO,ORUNGO
AMURIA,ORUNGO,ORUNGO TOWN BOARD
AMURIA,ACOWA,ACINGA
AMURIA,ACOWA,ACOWA
AMURIA,ACOWA,AKUM
AMURIA,ACOWA,AMERO
AMURIA,ACOWA,ANGOLEBWAL
AMURIA,AKOROMIT,AKORE
AMURIA,AKOROMIT,AKORE TOWN BOARD
AMURIA,AKOROMIT,AKOROMIT
AMURIA,AKOROMIT,AMINITO
AMURIA,AKOROMIT,ANGEREPO
AMURIA,AKOROMIT,KOBUIN
AMURIA,AKOROMIT,OLEKAT
AMURIA,KAPELEBYONG,AMASENIKO
AMURIA,KAPELEBYONG,AMEMIA
AMURIA,KAPELEBYONG,ATIIRA
AMURIA,KAPELEBYONG,KAPELEBYONG
AMURIA,KAPELEBYONG,KAPELEBYONG TOWN BOARD
AMURIA,KAPELEBYONG,NYADA
AMURIA,KAPELEBYONG,OKOBOI
AMURIA,OBALANGA,AKILENG
AMURIA,OBALANGA,ALITO
AMURIA,OBALANGA,ALUPE
AMURIA,OBALANGA,LABIRA
AMURIA,OBALANGA,OBALANGA
AMURIA,OBALANGA,OBALANGA TOWN BOARD
AMURIA,OBALANGA,OPOT
AMURIA,OKUNGUR,AGONGA
AMURIA,OKUNGUR,AIRABET
AMURIA,OKUNGUR,AKODOKODOI
AMURIA,OKUNGUR,AMOOTOM
AMURIA,OKUNGUR,ARIDAI
AMURIA,OKUNGUR,ODIDING
AMURU,AMURU,ACWERA
AMURU,AMURU,OKUNGGEDI
AMURU,AMURU,PAGAK
AMURU,AMURU,PAILYEC
AMURU,AMURU,PAMUCA
AMURU,AMURU,TORO
AMURU,AMURU TOWN COUNCIL,AMOYOKOMA
AMURU,AMURU TOWN COUNCIL,LUJORO
AMURU,AMURU TOWN COUNCIL,OTWEE
AMURU,AMURU TOWN COUNCIL,POGI
AMURU,ATTIAK,BIBIA
AMURU,ATTIAK,KAL
AMURU,ATTIAK,OKIDI
AMURU,ATTIAK,PACILO
AMURU,ATTIAK,PALUKERE
AMURU,ATTIAK,PARWACA
AMURU,ATTIAK,PAWEL
AMURU,ATTIAK,PUPWONYA
AMURU,LAMOGI,AGWAYUGI
AMURU,LAMOGI,COKE
AMURU,LAMOGI,GIRAGIRA
AMURU,LAMOGI,GURUGURU
AMURU,LAMOGI,LACOR
AMURU,LAMOGI,OBBO
AMURU,LAMOGI,PAGORO
AMURU,LAMOGI,PALEMA
AMURU,PABO,GAYA
AMURU,PABO,KAL
AMURU,PABO,LABALA
AMURU,PABO,PALWONG
AMURU,PABO,PARUBANGA
AMURU,PABO,POGO
APAC,ABONGOMOLA,ABANY
APAC,ABONGOMOLA,ABWONG
APAC,ABONGOMOLA,ACHUNGI
APAC,ABONGOMOLA,AKALI
APAC,ABONGOMOLA,AMORIGOGA
APAC,ABONGOMOLA,TEI-ORO
APAC,ADUKU,ABOKO
APAC,ADUKU,ADYEDA
APAC,ADUKU,ALIRA
APAC,ADUKU,APIRE
APAC,ADUKU,ONGOCENG
APAC,ADUKU TOWN COUNCIL,IKWERA
APAC,ADUKU TOWN COUNCIL,TEDUKA
APAC,CHAWENTE,ACENLWORO
APAC,CHAWENTE,AJAR
APAC,CHAWENTE,ALIDO
APAC,CHAWENTE,ATONGTIDI
APAC,CHAWENTE,ATULE
APAC,INOMO,ABEDMOT
APAC,INOMO,AGWICIRI
APAC,INOMO,AJOK
APAC,INOMO,ALUKA
APAC,INOMO,BANYA
APAC,INOMO,INOMO
APAC,NAMBIESO,ABULI
APAC,NAMBIESO,ACABA
APAC,NAMBIESO,ANWANGI
APAC,NAMBIESO,AORNGA
APAC,NAMBIESO,AYABI
APAC,NAMBIESO,BUNG
APAC,NAMBIESO,ETEKOBER
APAC,NAMBIESO,OGWIL
APAC,NAMBIESO,OWINY
APAC,APAC,ABEDI
APAC,APAC,AKERE
APAC,APAC,ATANA
APAC,APAC,ATIK
APAC,APAC,ATOPI
APAC,APAC TOWN COUNCIL,EASTERN
APAC,APAC TOWN COUNCIL,WESTERN
APAC,AKOKORO,AKOKORO
APAC,AKOKORO,ALARO
APAC,AKOKORO,AMUN
APAC,AKOKORO,APOI
APAC,AKOKORO,AWILA
APAC,AKOKORO,AYAGO
APAC,AKOKORO,AYEOLYEC
APAC,AKOKORO,KUNGU
APAC,CHEGERE,ADEM
APAC,CHEGERE,AGONG
APAC,CHEGERE,ATIGOLWOK
APAC,CHEGERE,BARODILO
APAC,CHEGERE,CHEGERE
APAC,CHEGERE,ILEE
APAC,CHEGERE,KIDILANI
APAC,CHEGERE,OLOLANGO
APAC,CHEGERE,ONGICA
APAC,IBUJE,AGANGA
APAC,IBUJE,AKETO
APAC,IBUJE,ALWOROCENG
APAC,IBUJE,AMII AMILO
APAC,IBUJE,AMIIABERIDWOGO
APAC,IBUJE,TAROGALI
ARUA,ARUA HILL DIVISION,AWINDIRI
ARUA,ARUA HILL DIVISION,BAZAAR
ARUA,ARUA HILL DIVISION,MVARA
ARUA,RIVER OLI DIVISION,KENYA
ARUA,RIVER OLI DIVISION,PANGISA
ARUA,RIVER OLI DIVISION,TANGANYIKA
ARUA,ADUMI,ANYARA
ARUA,ADUMI,KATI
ARUA,ADUMI,MITE
ARUA,ADUMI,NYIOVURA
ARUA,ADUMI,OMBACHI
ARUA,AROI,ALIBA
ARUA,AROI,ALIVU
ARUA,AROI,BURA
ARUA,AROI,KAMULE
ARUA,AROI,MICU
ARUA,AROI,ROBU
ARUA,AYIVUNI,ANZU
ARUA,AYIVUNI,KUBO
ARUA,AYIVUNI,MBARAKA
ARUA,AYIVUNI,OLEVU
ARUA,DADAMU,ARIVU
ARUA,DADAMU,ARIWARA
ARUA,DADAMU,LUVU
ARUA,DADAMU,ODRAVU
ARUA,DADAMU,ODULUBA
ARUA,DADAMU,TANGANYIKA
ARUA,DADAMU,YAPI
ARUA,OLUKO,AMBEKO
ARUA,OLUKO,ANIPI
ARUA,OLUKO,BUNYU
ARUA,OLUKO,NYIO
ARUA,OLUKO,OMBOKORO
ARUA,OLUKO,ONZIVU
ARUA,OLUKO,TURU
ARUA,OLUKO,WANDI
ARUA,OLUKO,YABIAVOKO
ARUA,PAJULU,ADALAFU
ARUA,PAJULU,ALIVU
ARUA,PAJULU,DRIWALA
ARUA,PAJULU,ETORI
ARUA,PAJULU,KOMITE
ARUA,PAJULU,NYARACU
ARUA,PAJULU,POKEA
ARUA,PAJULU,URUGBO
ARUA,PAJULU,YIVU
ARUA,ANYIRIBU,AYUU
ARUA,ANYIRIBU,BONDO
ARUA,ANYIRIBU,OMII
ARUA,ANYIRIBU,YILLI
ARUA,EWANGA,DUMUNGA
ARUA,EWANGA,EWANGURU
ARUA,EWANGA,ROGA
ARUA,EWANGA,WAKANADINYA
ARUA,OFFAKA,ADRAA
ARUA,OFFAKA,ELIBU
ARUA,OFFAKA,OCEBU
ARUA,OFFAKA,ORIBU
ARUA,OGOKO,AYAVU
ARUA,OGOKO,ENYIO
ARUA,OGOKO,OLALI
ARUA,OGOKO,PAMVARA
ARUA,OGOKO,YACHI
ARUA,OKOLLO,AJIBU
ARUA,OKOLLO,BAITO
ARUA,OKOLLO,OKOLLO
ARUA,OKOLLO,ONYOMU
ARUA,PAWOR,JOLYEVU
ARUA,PAWOR,NDAVU
ARUA,PAWOR,PANDUKU
ARUA,PAWOR,PARABOK
ARUA,RHINO CAMP,ANIPI
ARUA,RHINO CAMP,AWUVU
ARUA,RHINO CAMP,BANDILI
ARUA,RHINO CAMP,ERAMVA
ARUA,RHINO CAMP,GBULUKUATUNI
ARUA,RHINO CAMP,MANAGO
ARUA,RIGBO,ALIBA
ARUA,RIGBO,KWILI
ARUA,RIGBO,LUBA
ARUA,RIGBO,OCEA
ARUA,RIGBO,ODOBU
ARUA,RIGBO,ODOI
ARUA,ULEPPI,ARARA
ARUA,ULEPPI,KATIYI
ARUA,ULEPPI,LAURA
ARUA,MANIBE,ELEKU
ARUA,MANIBE,EWADRI
ARUA,MANIBE,LUFE
ARUA,MANIBE,ODRAVU
ARUA,MANIBE,OMBACHI
ARUA,MANIBE,OMBOKORO
ARUA,MANIBE,OREKU
ARUA,MANIBE,ROBU
ARUA,AII-VU,ALIA
ARUA,AII-VU,ARIPIA
ARUA,AII-VU,AYURI
ARUA,AII-VU,EDAYI
ARUA,AII-VU,EREA
ARUA,AII-VU,ONAI
ARUA,AII-VU,ONZORO
ARUA,AII-VU,OTREVU
ARUA,AII-VU,PARANGA
ARUA,BILEAFE,ABINDI
ARUA,BILEAFE,ADRIPI
ARUA,BILEAFE,AJIRAKU
ARUA,BILEAFE,NICU
ARUA,KATRINI,ANAVU
ARUA,KATRINI,OCOPI
ARUA,KATRINI,OKAVU
ARUA,KATRINI,OLEA
ARUA,KATRINI,OLUA
ARUA,KATRINI,ONZORO
ARUA,ODUPI,AZAPI
ARUA,ODUPI,IMVEPI
ARUA,ODUPI,LUGBARI
ARUA,ODUPI,OKAVU
ARUA,ODUPI,OMBOKORO
ARUA,ODUPI,ORIVU
ARUA,ODUPI,OTUMBARI
ARUA,OMUGO,ANGAZI
ARUA,OMUGO,ANYUFIRA
ARUA,OMUGO,BURA
ARUA,OMUGO,DUKU
ARUA,OMUGO,NDAAPI
ARUA,OMUGO,OBI
ARUA,OMUGO,OWAYI
ARUA,OMUGO,YIDDU
ARUA,URIAMA,AKINIO
ARUA,URIAMA,EJONI
ARUA,URIAMA,KATIKU
ARUA,URIAMA,MARAJU
ARUA,URIAMA,OTUMBARI
ARUA,AJIA,AJIA
ARUA,AJIA,ALIVU
ARUA,AJIA,AYA-AYA
ARUA,AJIA,AYAA
ARUA,AJIA,EWAA
ARUA,AJIA,NYIRIVU
ARUA,AJIA,OCOKO
ARUA,AJIA,OLEVU
ARUA,AJIA,OMBOKORO
ARUA,ARIVU,AWIKA
ARUA,ARIVU,ECEKO
ARUA,ARIVU,OMBAVU
ARUA,ARIVU,OMOO
ARUA,ARIVU,PAJURU
ARUA,ARIVU,ULUPI
ARUA,LOGIRI,ANYAVU
ARUA,LOGIRI,CHIABA
ARUA,LOGIRI,JIKI
ARUA,LOGIRI,LAZEBU
ARUA,LOGIRI,OKAVU
ARUA,LOGIRI,OLIBA
ARUA,LOGIRI,OZOO
ARUA,VURRA,AJONO
ARUA,VURRA,ANZUU
ARUA,VURRA,AYAVU
ARUA,VURRA,ERUBA
ARUA,VURRA,EZUKU
ARUA,VURRA,KULUVA
ARUA,VURRA,NYIO
ARUA,VURRA,OPIA
ARUA,VURRA,RINGILI
BUDAKA,BUDAKA,CHALI
BUDAKA,BUDAKA,GADUMIRE
BUDAKA,BUDAKA,NAMPANGALA
BUDAKA,BUDAKA,SAPIRI
BUDAKA,BUDAKA TOWN COUNCIL,BUDAKA
BUDAKA,BUDAKA TOWN COUNCIL,BWASE
BUDAKA,BUDAKA TOWN COUNCIL,MACHOLI
BUDAKA,BUDAKA TOWN COUNCIL,NABWEYO
BUDAKA,BUDAKA TOWN COUNCIL,NAMENGO
BUDAKA,KACHOMO,KACHOMO
BUDAKA,KACHOMO,KADENGHE
BUDAKA,KACHOMO,KODIRI
BUDAKA,KACHOMO,KOTINYANGA
BUDAKA,KADERUNA,KABUNA
BUDAKA,KADERUNA,KADERUNA
BUDAKA,KADERUNA,KAPERI
BUDAKA,KADERUNA,KEBULA
BUDAKA,KADERUNA,KIRYOLO
BUDAKA,KAKULE,KAKULE
BUDAKA,KAKULE,KAPERI
BUDAKA,KAKULE,KASULETA
BUDAKA,KAKULE,LERYA
BUDAKA,KAKULE,NAMUSITA
BUDAKA,LYAMA,LYAMA
BUDAKA,LYAMA,NALUGONDO
BUDAKA,LYAMA,SUNI
BUDAKA,LYAMA,TADEMERI
BUDAKA,NABOA,BUNYEKERO
BUDAKA,NABOA,LUPADA
BUDAKA,NABOA,NABOA
BUDAKA,NABOA,NANGEYE
BUDAKA,NANSANGA,IDUDI A
BUDAKA,NANSANGA,IDUDI B
BUDAKA,NANSANGA,NANSANGA A
BUDAKA,NANSANGA,NANSANGA B
BUDAKA,IKI-IKI,IKI-IKI
BUDAKA,IKI-IKI,KADENGE
BUDAKA,IKI-IKI,KAITANGOLE
BUDAKA,IKI-IKI,KAKOLI
BUDAKA,IKI-IKI,PETETE
BUDAKA,KAMERUKA,BUPUCHAI
BUDAKA,KAMERUKA,KAMERUKA
BUDAKA,KAMERUKA,LERYA
BUDAKA,KAMERUKA,NABUGALO
BUDAKA,KAMERUKA,NANZALA
BUDAKA,KAMONKOLI,BUNYOLO
BUDAKA,KAMONKOLI,JAMI
BUDAKA,KAMONKOLI,KADAMUKOLI
BUDAKA,KAMONKOLI,KAMONKOLI
BUDAKA,KAMONKOLI,SEKULO
BUDAKA,KATIIRA,KADATUMI
BUDAKA,KATIIRA,KATIIRA
BUDAKA,KATIIRA,KAVULE
BUDAKA,KATIIRA,KEREKERENE
BUDAKA,MUGITI,BUKALIGWOKO
BUDAKA,MUGITI,BUNAMWERA
BUDAKA,MUGITI,MUGITI
BUDAKA,MUGITI,NASENYI
BUDAKA,MUGITI,NYANZA
BUDUDA,BUBIITA,MAABA
BUDUDA,BUBIITA,SHIKHULUSI
BUDUDA,BUBIITA,SHISHENDU
BUDUDA,BUBIITA,SHITEKA
BUDUDA,BUDUDA,BUKHATONDI
BUDUDA,BUDUDA,BUKIBINO
BUDUDA,BUDUDA,BUKIMUMA
BUDUDA,BUDUDA,BUNEEMBE
BUDUDA,BUDUDA,BUSAI
BUDUDA,BUDUDA,BUSHINYEKWA
BUDUDA,BUDUDA TOWN COUNCIL,BULOLI  NORTH
BUDUDA,BUDUDA TOWN COUNCIL,BULOLI  SOUTH
BUDUDA,BUDUDA TOWN COUNCIL,BUNAMUTUNYI
BUDUDA,BUDUDA TOWN COUNCIL,BUWANABISI
BUDUDA,BUDUDA TOWN COUNCIL,NASHULA
BUDUDA,BUKALASI,BUKALASI
BUDUDA,BUKALASI,BUKIBUMBI
BUDUDA,BUKALASI,BUNDESI
BUDUDA,BUKALASI,KASUNI
BUDUDA,BUKALASI,MAIKA
BUDUDA,BUKALASI,NABULALO
BUDUDA,BUKALASI,NAMASHETI
BUDUDA,BUKALASI,NAMETSI
BUDUDA,BUKALASI,SHIBANGA
BUDUDA,BUKIBOKOLO,BUIRIMBI
BUDUDA,BUKIBOKOLO,BUKARI
BUDUDA,BUKIBOKOLO,BULUMINO
BUDUDA,BUKIBOKOLO,BUNAMUKYE
BUDUDA,BUKIBOKOLO,BUWAKHATA
BUDUDA,BUKIGAI,BUMAKUMA
BUDUDA,BUKIGAI,BUMANGOYE
BUDUDA,BUKIGAI,BUMATANDA
BUDUDA,BUKIGAI,BUMIRUME
BUDUDA,BUKIGAI,BUNAKUTI
BUDUDA,BUKIGAI,BUNAMUBI
BUDUDA,BUKIGAI,BUNAPORO
BUDUDA,BUKIGAI,BUTIRIKU
BUDUDA,BULUCHEKE,BUMAEMBA
BUDUDA,BULUCHEKE,BUMASATA
BUDUDA,BULUCHEKE,BUMWALUKANI
BUDUDA,BULUCHEKE,BUMWALYE
BUDUDA,BULUCHEKE,BUNANZUSHI
BUDUDA,BULUCHEKE,SAKUSAKU
BUDUDA,BUMASHETI,BUKHURA
BUDUDA,BUMASHETI,BUKIBOKOLO
BUDUDA,BUMASHETI,BUNAMAE
BUDUDA,BUMASHETI,BUSAMAALI
BUDUDA,BUMAYOKA,BUBUKASHA
BUDUDA,BUMAYOKA,BUFUMA
BUDUDA,BUMAYOKA,BUMAYOKA
BUDUDA,BUMAYOKA,BUNANDUTU
BUDUDA,BUMAYOKA,MABONO
BUDUDA,BUMAYOKA,NAMAKUKYE
BUDUDA,BUMAYOKA,NAMUKHUYU
BUDUDA,BUMAYOKA,ULUKUSI
BUGIRI,EASTERN DIVISION,NALUWERERE
BUGIRI,EASTERN DIVISION,NKUSI
BUGIRI,WESTERN DIVISION,BWOLE
BUGIRI,WESTERN DIVISION,NDIFAKULYA
BUGIRI,BUDHAYA,BUDHAYA
BUGIRI,BUDHAYA,BUKATU
